,shop_name,shop_rating,r_num,Category,Location,region,Price_range,nickname,user_rating,lun_di,times,review,save
48,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,저아세요,5.0 ,,2024.05.25,5월에만 4번 갔다 형 믿고 가라 질문 안받는다  ,"3,065"
49,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,꼼햐,5.0 ,점심,2024.05.28,맛있어요. 입에서 살살 녹네요.   ,"3,065"
50,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,hkim429,5.0 ,점심,2024.05.26,너무너무 맛있습니다!!  ,"3,065"
51,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,조용한 식객_63081,5.0 ,,2024.04.28,밥이 정말 맛있어서 두공기 뚝딱입니다👍🏻 계란과 특제간장양념에 밥을 비비니.. 한공이 뚝딱이고 맨밥과 함박으로 또 한공기 뚝딱 그리고 함박과 함께하는 소스를 모두 먹어보았는데요. 그냥 순정으로 입으로 베어먹는 함박이 가장 맛이 좋았어요😃 참! 사전 예약 시스템인지 모르고 현장 웨이팅하려고 5시에 방문했는데 벌써 대기 마감이더라고요. 3번째로 줄서서 조금 기다리니 매니저님이 나오셔서 남은 시간에 웨이팅 걸어주셨고 운좋게 오늘 라스트 손님로 당첨되어서 식사할 수 있었어요. 덕분에 맛있는 식사하고 살가운 배웅까지 즐거운 일요일 저녁이 되었습니다! 친절함과 맛에 다음 방문의사 200%  ,"3,065"
52,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,Rumirui,5.0 ,점심,2024.06.09,너무 맛있어요~!  ,"3,065"
53,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,요거트만두,4.7 ,점심,2024.06.15,음식 기다리는 동안 함바그가 구워지는 걸 보고 있으니 기다리는 시간이 덜 지루 하고 정성 스레 구워주시는 모습을 더 보니 더 맛있게 느껴졌습니다👍 직원 분들이 중간 중간 일본어 쓰셔서 일본인이 아니신가 착각 했는데 구수하게 한국말 하시는 걸 보고 아니구나 느꼈네요 ㅎㅎ 중간 중간 필요 한건 없는지 세심하게 챙겨주셔서 편안하고 뭔가 대접받는 기분 느끼며 기분 좋게 식사 할수 있었습니다. 햄버그도 정말 인생 햄버그라 할 정도로 너무나 부드러웠고 갓 지은 쌀과 함께 먹어서 더 맛있었습니다. 마지막으로 장국이 너무 맛있어서 리필 하려다 참았습니다🤭  ,"3,065"
54,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,흥칫뿡,5.0 ,,2024.04.12,기다릴 가치가 있습니다 함바그 좋아하시면 꼭 방문하세요 웨이팅 더 심해지기 전에 꼭꼭!! 정시 방문하시면 못 먹습니다 현장 대기 오픈 시간 전에 가셔야해요 전 20분 전쯤 갔는데 아마 이제 더 빨리 가셔야할거 같습니다  ,"3,065"
55,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,헌하,4.3 ,점심,2024.06.08,히키니쿠토코메 일본현지랑 동일합니다 잘먹고갑니다  ,"3,065"
56,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,쯩쯩,5.0 ,저녁,2024.06.29,"진짜 일하시는 종업원 분들 모두가 다 친절하십니다. 정말 한분도 빠짐없이 친절하게 응대해주셔서 기분 좋은 시간이었습니다. 그리고 맛은.. 정말 근래 먹었던 고기류 집에서 제일 맛있게 먹은 것 같아요. 육즙 정말 제대로 느껴볼 수 있었습니다. 그리고 우리나라 상황에 맞게 숟가락도 중간에 갖다 주셨어요. 맨처음에 이런저런 소스와 음식 설명도 자세히 잘 해주셨고, 매장 이용법도 친절하게 잘 알려주셨어요. 제가 밥을 너무 많이 먹어서 리필을 부탁드리기 좀 눈치보이면 어쩌지? 싶었는데 일본인 종업원 분 같으셨는데 정말 밝게 리필해주셔서 눈치안보고 잘 먹고 나왔습니다.. 고기추가해서 4.5덩어리 / 4.5그릇 먹고 나왔습니다. 미소된장국도 간간한게 아주 좋고요. 차는 웬만하면 가져가지 마시길.  술이 참 고픕니다. 4월에 도쿄여행 갔었을 때 가보고 싶었는데 다른데 둘러보느라  동선이 꼬여서 포기했었던 곳인데 정말 너무 좋은 경험이었습니다. 가격은 두 사람이 정식2개 하이볼/ 사와/ 콜라2개/ 고기추가2개 해서 8-9만원돈 나왔던 것 같습니다. 그런데 정말 고기랑 밥, 간간한 미소된장국 좋아하신다면 무조건 추천드립니다.  밥도 고슬고슬허니 맛있고 단계별로(?) 직원분께서 어떻게 먹는지도 알려주신 덕분에 헤매지 않고 맛있게 잘 즐기고 왔습니다.  각종 소스(?)가 있는데 꼭 조금씩만 덜어서 맛을 다 즐겨보시길 권장해요! 음식하고 정말 잘 맞아요!  조만간 또 방문할 예정입니다!  ","3,065"
57,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,blessedyoon,5.0 ,,2024.04.28,"""갓 만든""  제발 분당, 신사에 또 생겼으면...   https://m.blog.naver.com/blessedsushi/223429589993 ","3,065"
58,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,어이이이이이,5.0 ,,2024.04.08,살짝 짭짤하긴했는데 맛이있었습니다 간을 살짝 줄여도 괜찮을듯합니다 그냥 밥이랑먹어도 맛있고 다이콘 이랑 먹어도 맛있고 계란이랑 먹어도 맛있습니다  ,"3,065"
59,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,Namm,5.0 ,,2024.04.06,초기라 그런건지  일본에서 직원들이 넘어와서 일을 하고 있습니다 그래서인지 맛이 시부야 지점 보다 떨어지고 그런거는 없습니다  강추 존맛탱  ,"3,065"
60,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,으으미,5.0 ,점심,2024.05.04,진짜 맛있어요!! 예약제로 바뀐거 너무 좋고 직원분들이 특히 친절해서 기분도 좋아요! 밥두공기는 뚝딱입니다❤️❤️❤️  ,"3,065"
61,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,나다쩡,4.3 ,점심,2024.05.15,"캐치테이블 이용해서 가니 대기없이 바로 입장할 수 있었고 쾌적했어요! 그리고 직원분들이 센스있게 응대를 잘해주셔서 너무 좋았습니다. 맛은 굉장히 부드러운 타입의 함버그였고, 육즙이 촉촉하니 맛있었어요. 특별한 느낌까지는 아니어서 다양하게 토핑을 얹어먹는 맛이 있고 백김치가 진짜 굳굳!! 한번쯤 먹어보기 좋은 맛!  ","3,065"
62,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,륙구,4.8 ,,2024.04.19,웨이팅이 고통스럽지만  만족하고 나오실 겁니다.  ,"3,065"
63,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,이홍주ㅇ,5.0 ,점심,2024.05.05,너무 맛있었고 일본가게에 간 기분이였네요 ㅎㅎ  ,"3,065"
64,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,발랄한 맛사냥꾼_50774,5.0 ,저녁,2024.06.01,"시부야에서도 먹어보고 도산점 방문했습니다. 일본여행 온 것 같은 분위기 너무 좋구요! 시부야점 보다 쾌적합니다. 시부야점에서는 3덩이 나올때 마다 굽기가 다 달랐는데, 오히려 도산점이 함바그 굽기가 일정하게 나오더라구요! 구우시는 스킬이 최고👍 너무 촉촉하고 부드럽고 육즙이 터지다 못해 흐릅니다! 시부야점은 예약하기 너무 빡세니 경험해 보고 싶으시다면 도산점 방문 추천합니다👍  ","3,065"
65,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,Nora Kim,4.7 ,,2024.04.29,캐치테이블 예약이 10시라고 했다가 11시로 변경되면서 외국인들이랑 처음 온 우리는 마냥 기다리다가 안내가 없어서 우왕좌왕 하다가 예약 했습니다. 입구에서 명확한 안내가 없어서 많이 기다렸다가 입장했지만 음식은 시브야에서 먹었던 맛있는 느낌이였어요. 일본 현지에서 직접 오셔셔 배우시는 중인 것 같았고 현지 느낌으로 먹었습니다. 서울에서 느끼는 일본 음식 맛도 분위기도 좋습니다 ~   ,"3,065"
66,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,돈쓰는사람,5.0 ,,2024.04.22,"토요일 4시 30분쯤 도착해서 웨이팅 18번으로 등록했고 1시간 30분정도 기다렸어요 ! 도쿄에서 먹어보고 너무 만족했었는데 한국 매장도 역시 실망시키지 않네요 ,, ✨ 직원분들도 너무 친절하시고 맛있었어요 ! 아쉬운 점은 ,, 도쿄에선 1인 만엔으로 먹을 수 있었지만 가격이 꽤 비싸다는 점 🥹 금액적인 부담이 적다면 또 재방문 하고싶어요 -! 굿굿  ","3,065"
67,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,콩나물 마미,4.3 ,저녁,2024.07.01,아이 셋과 함께 5명 식구가 외식하러갔는데 5명이 나란히 앉는 것은 가게 방침상 안된다고 하셔서 5명이 앉는 자리가 있었는데요 못 앉게하시니 난감했어요 ㅠㆍㅠ 그것 빼고는 다 좋았어요  함박스테이크 정말 맛있어요 무항생제 한우라고 하니  더욱 좋네요  ,"3,065"
68,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,Mini Daisy,5.0 ,저녁,2024.05.27,"직원분들이 친절하시고 함박 육즙이 미쳤어요 ..🫠 3덩이 먹으면서 돈 아깝다는 생각 안 들었고 신선한 고기랑 따뜻한 밥을 오랜만에 먹으니까 힐링하는 기분 🥹 고기를 찍어먹는 소스들도 5~6 가지 종류라 질리지 않고 먹을 수 있는 느낌이 들었고, 가게 맞은 편이 난바 스낵이라는 가게라서 일본 느낌도 나서 좋았습니다 ! 😝  ","3,065"
69,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,월급통장,4.7 ,,2024.04.08,함바그 정식 깔끔하고 너무 맛있었어요. 갓 구운 함바그를 하나씩 구워주셔서 따뜻하게 먹었어요. 테이블서랍에 젓가락과 함께 함바그 먹는법과 시즈닝 반찬에 대한 설명이 있어서 다양하게 즐길 수 있었습니다. 함바그에 진심인 메뉴구성과 메뉴판과 키오스크 속 일러스트들이 아기자기해서 잠시 일본여행 온 듯한 기분이였어요.  ,"3,065"
70,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,깜찍한 미식가_67692,4.3 ,점심,2024.05.27,음식은 생각보다 간간해요 그래서인지 모든음식이 염분이 없는맛 육즙많은 함박스테이크 일본에서 먹던 와규의 불맛은 생각보다 덜 해서 아쉬웠어요  ㅡㅡ;; 직원분들은 친절하십니다 갈은무(다이콘오로시)는 정말 실망입니다  ,"3,065"
71,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,차니김,4.7 ,저녁,2024.06.19,"함바그스테이크가 개당 90그램, 3피스 나오고, 먹는 속도대로 하나씩 주심. 매우 맛있음. 서버분들 친절하신데 다소 설명을 다다다다다 하시는 경향이 있어서  처음인 분들이 알아듣기가 좋지는 않았네요.ㅎ 대충 알아서 먹으면 되긴해서 문제될 건 없습니다.^^ 아주 맛있었으므로 다시 방문할 예정입니다.  ","3,065"
72,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,빵지이빵,4.7 ,저녁,2024.06.11,"제 기준 함박스테이크는 3분요리밖에 없었지만, 이걸 먹어보고 모든 생각이 달라졌습니당 ㅎ 동선이 조금 불편하긴 하지만 그건 문제가 되지 않아요 왜냐하면 다섯덩이에 밥 리필한번 했을 정도로 (여자임) 많이 먹었거든요 아무말없이 남자친구랑 음미하느라 대화도 못할 정도였어요 또갈거에요 체고체고  ","3,065"
73,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,Claraaaa,4.7 ,저녁,2024.06.24,"3월에 남자친구랑 도쿄에서 맛있게 먹었는데, 한국에 들어왔다길래 다녀왔습니다 ! 분위기나 인테리어는 도쿄와 똑같았습니다 ㅎㅎㅎ  직원분들 너무 친절하시고 음식은 도쿄보다 한국이 더 맛있는거 같은 느낌이였어요 ^^!!  저는 이번주 일요일에 가족과 함께 재방문 예정입니다 ~~  ","3,065"
74,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,자룡쿤,5.0 ,점심,2024.05.04,캐치테이블로 예약해서 편하게 방문했어요 고기가 엄청 부드럽고 특히 쌀밥이 너무 맛있어서 두공기나 흡입했어요ㅎㅎ 이번주만 두번째인데 또 먹어도 맛있네요 직원분들 친절하시고 바로바로 음식이 나와서 아주 좋았어요 현장대기는 좀 오래 기다려야 하더라구요 미리 예약하고 방문하세요~  ,"3,065"
75,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,1na0,4.7 ,점심,2024.05.08,"인스타에서 반짝뜨는 음식점일줄 알았는데 생각이상으로 높은 퀄리티에 놀랐어요👍 취향에 맞춰 고를수 있는 소스와 잘지은 밥과 계란이 무제한 제공입니다 ㅎㅎ 눈앞에서 구워지는 함바그를 기다리는데 좀 고통스러웠지만, 먹기 시작하면 기다림의 고통은 잊게되는 맛집입니다  ","3,065"
76,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,다다S2,4.7 ,,2024.04.07,"드디어 한국상륙!  1. 웨이팅은 생각보단 길지 않았어요. 이제 막 오픈했으니 1시간 반 정도 웨이팅은 주변 즐기면서 할만 해요. 2. 웨이팅 방식은 고심해주시길 바래요. 매장 앞 기계에서만 웨이팅 접수할수있는데 매장 오르는 계단이 너무 가파릅니다. 1층에서 웨이팅 접수 or 어플 접수 가능하면 좋겠어요. 비오는날은 분명 아수라장 될것같네요 3. 웨이팅 후 10번 전, 5번 전에 알람이 온다고 안내되어있는데 알람 전혀 없었습니다. 생각보다 빠른 회전률때문에 급“매장방문하세요”알람 받고 뛰어갔어요. 다행히 알람 후 20분이라는 시간이 있었기에 취소 되기 전에 도착 4. 많은 손님들이 오시는만큼 여자화장실 관리는 좀 더 신경써주셨음 해요!  맛은 역시나 최고입니다. 이 웨이팅 시간과 꽤 비싼 가격을 생각해도 추천할만해요. 신사점도 오픈예정이라 들었어요. 여러 후기들 참고하셔서 번창하시길요!  ","3,065"
77,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,오하오하모하,4.7 ,점심,2024.06.18,함박을 숯에 구워 앞에 놔주시는데 향도 좋고 맛있어요. 좋은쌀로 짓는다는 밥도 넘 맛있어요. 부족한게 없는지 세심하게 신경써주시고 설명도 친절하게 해주셔서 좋았어요. 다만 분위기가 좀 번잡하고 좌석이 불편하고 연기도 자욱하고.. 공간은 조금 아쉬웠어요.  ,"3,065"
78,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,꿈꾸는 개척가_42150,4.7 ,점심,2024.05.31,맛있습니다. 숯불에 갓구운 함박에 육즙이 장난 아니네요. 직원분들도 모두 친절함이 몸에 배어있는게 느껴집니다. 소스나 먹는 방법 등이 잘 설명되어있는 종이가 자리마다 있어서 편리한것 같습니다. 정말 모든게 만족스러운 시간이었어요. 빨리 또 가고싶네요..  ,"3,065"
79,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,고래엄마,5.0 ,저녁,2024.06.30,저 진짜 할말을 잃었습니다.. 너무맛있어서.....!!!! 도쿄에 맛잇는 함박스테이크집보다 훨씬맛잇어요. 두세트 시켜서 저 두조각반 남편(대식가) 세조각반먹고 배터지고 나왔습니다.. 저희를 위해 정성스럽게 구워주셔서 감사합니다! 오래오래있어주세요~~!  ,"3,065"
80,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,검은달,5.0 ,저녁,2024.05.04,"최근 성수동 ㅇㅅ에 다녀와 비교가 됐습니다. 서비스 부분에서는 훨씬 훌륭했다고 생각합니다. 맛도 아주 훌륭했으나 아쉬운점은 계란 분리기가 없었던 것, 함바그 단일 메뉴였다는 점입니다. ㅇㅅ와 기본 함바그만 비교한다면 훨씬 훌륭한 곳이라 생각합니다  ","3,065"
81,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,쾌활한 셀럽_33113,3.7 ,저녁,2024.05.16,첫번째가 작년에 시부야히키니쿠이고 두번째가 도산이에요 거의 차이가없이 똑같고 맛도 거의같아요 밥찰기나 맛이 조금 다르고 미소시루가 조금다른것빼고는  거의 차이가 없다고보시면 될거같아요 아 그리거 고기익힘차이가 조금다른거같아요 일본히키니쿠가 조금더 익혀주시는거같아요  음…한번은 가보면 좋을거같은데..아주아주 꼭 가보세요는 아닌거같아요 일본에서도 한번가면 될집이라고 일본친구들도 말하는데 혹시 차이가있을까하고 가봤는데 정말 똑같아요 ㅋㅋ한국말로 주문하면 일어로 주문넣으시는데..꼭 저래야할까..싶기도한데 아마 일하는직원분들중에 일본분들이 있어서 그런가싶어요 조금 간질거리는느낌이 재밌긴했어요   ,"3,065"
82,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,규지니파파,5.0 ,저녁,2024.06.08,너무 맛나요 정말 정통 함바그중에서 젤 맛나요! 소스중에 데미그라나 타레류가 있으면 더 좋을듯 싶어요!  같은 시간대에 3~4팀이 겹치니 놀라지 마세요 ㅇㅅㅇ!!  더운날에 계단에서 대기하는건 생지옥이니 뭔가 조치좀 해주세요!!  ,"3,065"
83,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,르네킴,4.7 ,,2024.05.10,평일 점심이었는데도 웨이팅 한 시간 넘게 한 뒤에 입성.  소문대로 고기 육즙이 정말 촉촉하고 부드러워요.  밥도 맛있고요. 직원분들도 다 친절하시고요. 도쿄 유명 맛집이라고 하니 웨이팅해서 한 번 쯤 먹어볼 만 해요.    ,"3,065"
84,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,베트멍,4.7 ,저녁,2024.05.12,비록 소스 조절 뚜껑이 없고 옆자리 기름떨어진 연기가 저에게 다 오는 방향이었지만 그걸 뒤집을 만큼 맛이 있어용   또갈거 같아요 계란 어케 먹어야 맛있는지 설명이 좀더 있다면 좋겠어요. 밥에 계란 다비벼서 추가했네요 ㅠ  ,"3,065"
85,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,Ten,4.7 ,점심,2024.05.10,기대했던만큼 아주 감동적인 맛은 아니었지만 소스 구성이 다양해 이것저것 맛보는 재미가 있었고 함바그 육즙이 매우 인상깊었습니다! 바 테이블이라 데이트 장소로 추천드리고 생맥주 >ㅐ 맛있음 T.T 예약 꼭 하고 가셔용  ,"3,065"
86,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,말랑말랑피치,3.7 ,저녁,2024.05.31,일본 현지에 간 것만 같은 기분이 드는 식당이었습니다. 음식 맛이 참 좋았어요. 다만 사람이 많고 좌석 간격이 좁아서 식사를 할 때 살짝 불편한 감이 없지 않아 있습니다. 여하튼 맛있게 잘 먹었습니다.  ,"3,065"
87,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,자스민그린티,5.0 ,점심,2024.06.01,원래 함바그를 즐겨먹진 않는데 일본에서 엄청 인기있다고 해서 궁금해서 예약하고 방문했습니다. 바로 구워주는 함바그도 너무 맛있고 밥도 쌀이 좋은건지 맛있었어요 :) 다음에 또 방문하고 싶어요  ,"3,065"
88,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,함지지지,4.7 ,,2024.04.18,일본에 갔을때도 먹엇는데 맛이 똑같네여! 심지어 시부야점보다 분위기 좋고 깨끗하고 5시에 가면 사람 별로 없으니까 🤫✨️ 또 올게요🤫✨️ 행복한 혼밥이엇어영❤️  ,"3,065"
89,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,떠욤이V,5.0 ,저녁,2024.06.16,도쿄에서 먹고 기대하고 방문했는데 여전히 맛있습니다  분위기도 좋고 직원분들도 친절하세요! 다만 비싸서 자주는 못 갈 것 같네용 :) 잘 먹었습니다 ~~~~~!   ,"3,065"
90,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,아름다운 셀럽_19743,4.7 ,저녁,2024.06.30,즉석에서 하나씩 간격을 두고 구워주니 더 맛있네요. 하지만 예약을 하고 정시에 도착했음에도 불구하고 줄을 세워두고 기다리게 하는 부분은 개선이 필요합니다.  ,"3,065"
91,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,뚜링링링,5.0 ,점심,2024.05.11,"분위기, 맛, 서비스  모든게 좋았고 일본 사장님 너무 친절하셨어요!!😆 일본에서 갔던 히키니쿠토코메랑 맛도 분위기도 똑같아요!! 美味しかったです👍   ","3,065"
92,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,Soulkey,4.7 ,,2024.04.09,도쿄에서 웨이팅이 너무 길어서 자주 못가던 그 가게를 서울에서 갈 수 있다니 좋았습니다. 무엇보다 친절함이나 서비스 분위기는 정말 최고!!  ,"3,065"
93,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,민쑥이,5.0 ,,2024.04.07,진심 맛있다 육즙 좔좔 일본에서도 못먹었는데  한국입맛에 더 맞는  직원들도 친절하고 넘 좋음  빠른 웨이팅 마감으로 눈치작전 필수  ,"3,065"
94,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,윤니버스,4.7 ,점심,2024.05.23,"맛있네요~  일본까지가서 안기다려도 되고,  다만 부드러운 고기와 육즙이 2덩이째부터는 좀 힘드네요!  밥도 맛나고 리필가능해서 좋았어요 👌  ","3,065"
95,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,대왕나뇽,5.0 ,저녁,2024.05.18,너무 맛있어요! 함박 스테이크에 대한 고정관념을 완전 깨주었네요! 육즙도 많고 너무 촉촉한 함박 스테이크에요! 이제 다른 곳에서는 못 먹을듯!  ,"3,065"
96,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,KE HAN,5.0 ,저녁,2024.04.27,동경에서의 긴 웨이팅으로 맛보지 못한 프리미엄 함박스테이크를 압구정에서  만났네요.^^  맛도 최고!! 서비스도 감사!!  ,"3,065"
97,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,beetdori,5.0 ,점심,2024.05.19,너무너무 맛있었어요. 부드럽고 육즙이 나오는데 이렇게 맛있는 함박스테이크는 처음이에요.  나중에 한번 더 먹으러 가고싶어요. !!!!  ,"3,065"
98,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,즈후걸프라안,5.0 ,,2024.05.04,시부야점에서 처음먹고 한국에도 생긴다고 해서 냉큼 왔는데 일본에 있는것처럼 느끼고 먹을 수 있어서 너무 좋았어요  ,"3,065"
99,히키니쿠토코메 도산,4.5,352,다이닝바,압구정,서울특별시 강남구 선릉로155길 21 2층,점심 저녁 동일가 2 - 8만원,냠냠20,5.0 ,점심,2024.05.21,너무 맛있어요!!!!!! 입에서 녹는 촉촉한 식감에 곁들여 먹는 토핑도 다양하게 즐길수 있어서 세조각 순식간에 다 먹었어요.  ,"3,065"
100,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,밝은 마스터_50137,5.0 ,저녁,2024.06.26,일단 정말 너무 맛있었고 식사 속도도 잘 맞아서 좋았어요 부위별로 구워주실 때 마다 어떻게 먹으면 맛있는지 하나하나 다 자세히 설명해주시고 및반찬류도 직접 만드셔서 그런지 정말 맛있었어요!! 남편 생일이라 캐치테이블로 미리 예약하면서 기념일 케이크 선택했는데 바스크 치즈케이크도 다 방부제 없이 직접 만드시고 레시피 연구만 반년이 걸리셨다고 하시는데 정말 다른데서 먹어본 바스크 치즈케익이랑 뭔가 달라도 달랐어요 특별한날 너무 좋은 시간 맛있는 음식 좋은 추억 남길 수 있었습니다!  ,"9,999+"
